"网金社酒店代码"	"对应酒店代码"
"H00001070"	"182676985"
"H00001071"	"164694953"
"H00001072"	"1518402"
"H00001073"	"164814525"
"H00001074"	"157821178"
"H00001075"	"164222991"
"H00001076"	"195239021"
"H00001077"	"164513411"
"H00001078"	"42472477"
"H00001079"	"1529926411"
"H00001080"	"164976524"
"H00001081"	"164868300"
"H00001082"	"164517044"
"H00001083"	"164930045"
"H00001084"	"181421175"
"H00001085"	"164647573"
"H00001086"	"164751582"
"H00001087"	"1707128848"
"H00001088"	"1288979"
"H00001089"	"68809034"
"H00001090"	"1963840335"
"H00001091"	"2626"
"H00001092"	"6973623"
"H00001093"	"192504966"
"H00001094"	"40681227"
"H00001095"	"165185574"
"H00001096"	"76295"
"H00001097"	"165587572"
"H00001098"	"2284486"
"H00001099"	"4147491"
"H00001100"	"4816274"
"H00001101"	"2015122"
"H00001102"	"4842090"
"H00001103"	"4132267"
"H00001104"	"5425977"
"H00001105"	"6549715"
"H00001106"	"95422389"
"H00001107"	"164839492"
"H00001108"	"1272806"
"H00001109"	"159246315"
"H00001110"	"6614360"
"H00001111"	"194344876"
"H00001112"	"2084234"
"H00001113"	"190420616"
"H00001114"	"72752433"
"H00001115"	"164860396"
"H00001116"	"164808980"
"H00001117"	"40118965"
"H00001118"	"4318324"
"H00001119"	"886921"
"H00001120"	"2143427"
"H00001121"	"5032493"
"H00001122"	"5028904"
"H00001123"	"86319"
"H00001124"	"194349954"
"H00001125"	"4064311"
"H00001126"	"1630175203"
"H00001127"	"2158677"
"H00001128"	"4737445"
"H00001129"	"94547167"
"H00001130"	"177441770"
"H00001131"	"6953309"
"H00001132"	"5037958"
"H00001133"	"2462178"
"H00001134"	"4457089"
"H00001135"	"4879842"
"H00001136"	"4764020"
"H00001137"	"954400"
"H00001138"	"164946405"
"H00001139"	"4492262"
"H00001140"	"123727805"
"H00001141"	"5679242"
"H00001142"	"1567525978"
"H00001143"	"6369564"
"H00001144"	"68888482"
"H00001145"	"1487987664"
"H00001146"	"28003"
"H00001147"	"1246243"
"H00001148"	"2182003"
"H00001149"	"4899836"
"H00001150"	"164955441"
"H00001151"	"182063832"
"H00001152"	"2429787"
"H00001153"	"6291590"
"H00001154"	"2157646"
"H00001155"	"2622"
"H00001156"	"2253056"
"H00001157"	"6691693"
"H00001158"	"164908830"
"H00001159"	"90745615"
"H00001160"	"163205845"
"H00001161"	"162067013"
"H00001162"	"163038874"
"H00001163"	"2289813"
"H00001164"	"818964844"
"H00001165"	"195975364"
"H00001166"	"4395416"
"H00001167"	"21277"
"H00001168"	"164954682"
"H00001169"	"5564393"
"H00001170"	"4841852"
"H00001171"	"179171812"
"H00001172"	"6140924"
"H00001173"	"1450539"
"H00001174"	"164594471"
"H00001175"	"163999854"
"H00001176"	"5675234"
"H00001177"	"165064976"
"H00001178"	"4915111"
"H00001179"	"165060648"
"H00001180"	"164484710"
"H00001181"	"165057139"
"H00001182"	"164908671"
"H00001183"	"6687655"
"H00001184"	"195586795"
"H00001185"	"160239345"
"H00001186"	"93949522"
"H00001187"	"50774025"
"H00001188"	"2468549"
"H00001189"	"164785285"
"H00001190"	"165043654"
"H00001191"	"6523135"
"H00001192"	"164750194"
"H00001193"	"2275786"
"H00001194"	"164479387"
"H00001195"	"1911854359"
"H00001196"	"4752365"
"H00001197"	"164111358"
"H00001198"	"40159470"
"H00001199"	"5384002"
"H00001200"	"711839827"
"H00001201"	"164992049"
"H00001202"	"2229587"
"H00001203"	"6592588"
"H00001204"	"5571053"
"H00001205"	"165061791"
"H00001206"	"164968848"
"H00001207"	"6987246"
"H00001208"	"186177865"
"H00001209"	"164145299"
"H00001210"	"6849093"
"H00001211"	"165269046"
"H00001212"	"165046449"
"H00001213"	"5093511"
"H00001214"	"608485"
"H00001215"	"164150810"
"H00001216"	"169007709"
"H00001217"	"164971117"
"H00001218"	"164191118"
"H00001219"	"1475306"
"H00001220"	"165402455"
"H00001221"	"2281819"
"H00001222"	"2203617"
"H00001223"	"163480689"
"H00001224"	"6833485"
"H00001225"	"552957847"
"H00001226"	"117480424"
"H00001227"	"41089667"
"H00001228"	"4331374"
"H00001229"	"4630735"
"H00001230"	"40767988"
"H00001231"	"2433613"
"H00001232"	"898429362"
"H00001233"	"1015032178"
"H00001234"	"42174364"
"H00001235"	"6219298"
"H00001236"	"165648019"
"H00001237"	"495173"
"H00001238"	"4744116"
"H00001239"	"2157969"
"H00001240"	"6250417"
"H00001241"	"956890"
"H00001242"	"5284842"
"H00001243"	"5686849"
"H00001244"	"4261994"
"H00001245"	"602856"
"H00001246"	"6637053"
"H00001247"	"772287"
"H00001248"	"5688955"
"H00001249"	"181462885"
"H00001250"	"40571880"
"H00001251"	"2445312"
"H00001252"	"281847"
"H00001253"	"2054251"
"H00001254"	"1023164251"
"H00001255"	"178927755"
"H00001256"	"91660180"
"H00001257"	"4978871"
"H00001258"	"2443669"
"H00001259"	"2452654"
"H00001260"	"1162124"
"H00001261"	"2437455"
"H00001262"	"5134269"
"H00001263"	"1173978"
"H00001264"	"2257596"
"H00001265"	"190520779"
"H00001266"	"6658309"
"H00001267"	"165034663"
"H00001268"	"2246118"
"H00001269"	"5525937"
"H00001270"	"193280238"
"H00001271"	"165070839"
"H00001272"	"6029785"
"H00001273"	"184713676"
"H00001274"	"81994"
"H00001275"	"164918316"
"H00001276"	"6542456"
"H00001277"	"164840686"
"H00001278"	"4704195"
"H00001279"	"165083440"
"H00001280"	"41511431"
"H00001281"	"5917726"
"H00001282"	"163989129"
"H00001283"	"165123982"
"H00001284"	"5549842"
"H00001285"	"90384664"
"H00001286"	"1910872337"
"H00001287"	"51060"
"H00001288"	"2232989"
"H00001289"	"165119843"
"H00001290"	"170579216"
"H00001291"	"2082899"
"H00001292"	"194555317"
"H00001293"	"164493058"
"H00001294"	"5395317"
"H00001295"	"3291782"
"H00001296"	"717684"
"H00001297"	"3288895"
"H00001298"	"195968921"
"H00001299"	"6534894"
"H00001300"	"3243247"
"H00001301"	"4880370"
"H00001302"	"2491943"
"H00001303"	"164989232"
"H00001304"	"1172026"
"H00001305"	"2599374"
"H00001306"	"78562"
"H00001307"	"165436739"
"H00001308"	"1871286744"
"H00001309"	"2719126"
"H00001310"	"91049244"
"H00001311"	"2599386"
"H00001312"	"1650282151"
"H00001313"	"896835"
"H00001314"	"3302374"
"H00001315"	"163976081"
"H00001316"	"164358675"
"H00001317"	"722344"
"H00001318"	"84895"
"H00001319"	"6999410"
"H00001320"	"195560478"
"H00001321"	"855886"
"H00001322"	"195009202"
"H00001323"	"1482136"
"H00001324"	"1173681"
"H00001325"	"4214125"
"H00001326"	"3254453"
"H00001327"	"3259290"
"H00001328"	"6643967"
"H00001329"	"911945"
"H00001330"	"165125753"
"H00001331"	"901058"
"H00001332"	"165118858"
"H00001333"	"6028822"
"H00001334"	"1160166"
"H00001335"	"91904"
"H00001336"	"2439289"
"H00001337"	"179370243"
"H00001338"	"4693807"
"H00001339"	"2579372"
"H00001340"	"193414085"
"H00001341"	"6152562"
"H00001342"	"2087907"
"H00001343"	"189784496"
"H00001344"	"2157624"
"H00001345"	"2519437"
"H00001346"	"1202182"
"H00001347"	"2482266"
"H00001348"	"165152663"
"H00001349"	"164794445"
"H00001350"	"2381903"
"H00001351"	"90514"
"H00001352"	"2420443"
"H00001353"	"2158368"
"H00001354"	"3318996"
"H00001355"	"3302276"
"H00001356"	"5398754"
"H00001357"	"2131877"
"H00001358"	"2132884"
"H00001359"	"40928288"
"H00001360"	"162055179"
"H00001361"	"192059167"
"H00001362"	"1537501"
"H00001363"	"2424197"
"H00001364"	"4469716"
"H00001365"	"4903170"
"H00001366"	"40916048"
"H00001367"	"6790598"
"H00001368"	"164766663"
"H00001369"	"6566795"
"H00001370"	"5460705"
"H00001371"	"5164990"
"H00001372"	"4176303"
"H00001373"	"6945913"
"H00001374"	"717552"
"H00001375"	"4942803"
"H00001376"	"42012423"
"H00001377"	"1574952"
"H00001378"	"164396664"
"H00001379"	"165035067"
"H00001380"	"2301768"
"H00001381"	"5069286"
"H00001382"	"182517831"
"H00001383"	"2574810"
"H00001384"	"42803944"
"H00001385"	"6184689"
"H00001386"	"4840035"
"H00001387"	"2568171"
"H00001388"	"6619949"
"H00001389"	"2431908"
"H00001390"	"165141592"
"H00001391"	"183997460"
"H00001392"	"168402042"
"H00001393"	"178814768"
"H00001394"	"5127919"
"H00001395"	"2364283"
"H00001396"	"81486095"
"H00001397"	"164981536"
"H00001398"	"4510740"
"H00001399"	"1254041"
"H00001400"	"163484456"
"H00001401"	"51203442"
"H00001402"	"42985234"
"H00001403"	"1201971"
"H00001404"	"42238257"
"H00001405"	"5727259"
"H00001406"	"97518033"
"H00001407"	"74539691"
"H00001408"	"40828709"
"H00001409"	"182111493"
"H00001410"	"4843206"
"H00001411"	"158686818"
"H00001412"	"164736847"
"H00001413"	"64191986"
"H00001414"	"1568445"
"H00001415"	"92713249"
"H00001416"	"4912167"
"H00001417"	"2500239"
"H00001418"	"184769951"
"H00001419"	"6703216"
"H00001420"	"42249293"
"H00001421"	"165167384"
"H00001422"	"164397834"
"H00001423"	"40783906"
"H00001424"	"2366293"
"H00001425"	"4889751"
"H00001426"	"165183129"
"H00001427"	"97008373"
"H00001428"	"1273638"
"H00001429"	"2255019"
"H00001430"	"4983911"
"H00001431"	"41270034"
"H00001432"	"2156165"
"H00001433"	"5372011"
"H00001434"	"193138519"
"H00001435"	"165193400"
"H00001436"	"6547066"
"H00001437"	"180664027"
"H00001438"	"2417717"
"H00001439"	"4977420"
"H00001440"	"5838073"
"H00001441"	"184208287"
"H00001442"	"68859"
"H00001443"	"6237738"
"H00001444"	"194401474"
"H00001445"	"164497952"
"H00001446"	"179589276"
"H00001447"	"1970617"
"H00001448"	"194570161"
"H00001449"	"186518200"
"H00001450"	"6262612"
"H00001451"	"6644836"
"H00001452"	"41867740"
"H00001453"	"40974663"
"H00001454"	"5543813"
"H00001455"	"2369661"
"H00001456"	"6212203"
"H00001457"	"6316146"
"H00001458"	"42313266"
"H00001459"	"40650972"
"H00001460"	"2283635"
"H00001461"	"2139104"
"H00001462"	"5011531"
"H00001463"	"192214543"
"H00001464"	"164867730"
"H00001465"	"1888468993"
"H00001466"	"42085902"
"H00001467"	"177511820"
"H00001468"	"3245539"
"H00001469"	"2586379"
"H00001470"	"1524048"
"H00001471"	"6845059"
"H00001472"	"2457675"
"H00001473"	"165092364"
"H00001474"	"5518032"
"H00001475"	"6707884"
"H00001476"	"2258409"
"H00001477"	"4856918"
"H00001478"	"187417899"
"H00001479"	"668618"
"H00001480"	"2529060"
"H00001481"	"4742737"
"H00001482"	"5611125"
"H00001483"	"665556"
"H00001484"	"165191553"
"H00001485"	"4651771"
"H00001486"	"2382846"
"H00001487"	"1369522"
"H00001488"	"41795978"
"H00001489"	"164784220"
"H00001490"	"5522057"
"H00001491"	"6007283"
"H00001492"	"165241711"
"H00001493"	"2724791"
"H00001494"	"771288"
"H00001495"	"6581890"
"H00001496"	"962343"
"H00001497"	"2568791"
"H00001498"	"4393910"
"H00001499"	"2232990"
"H00001500"	"41423501"
"H00001501"	"2446070"
"H00001502"	"165365226"
"H00001503"	"5874181"
"H00001504"	"2449855"
"H00001505"	"5677291"
"H00001506"	"42133082"
"H00001507"	"42621459"
"H00001508"	"5812865"
"H00001509"	"2645749"
"H00001510"	"40622999"
"H00001511"	"6256683"
"H00001512"	"192641561"
"H00001513"	"6172544"
"H00001514"	"6278482"
"H00001515"	"6176478"
"H00001516"	"5505313"
"H00001517"	"2376131"
"H00001518"	"2135330"
"H00001519"	"164643120"
"H00001520"	"6893380"
"H00001521"	"2637936"
"H00001522"	"42612235"
"H00001523"	"2076480"
"H00001524"	"2267535"
"H00001525"	"2136320"
"H00001526"	"5461285"
"H00001527"	"164890002"
"H00001528"	"4342111"
"H00001529"	"5060408"
"H00001530"	"183956243"
"H00001531"	"4738858"
"H00001532"	"5613293"
"H00001533"	"90506"
"H00001534"	"164472876"
"H00001535"	"666352"
"H00001536"	"5919528"
"H00001537"	"1189456"
"H00001538"	"2536550"
"H00001539"	"77557"
"H00001540"	"4952210"
"H00001541"	"165628642"
"H00001542"	"6858775"
"H00001543"	"3308380"
"H00001544"	"165283212"
"H00001545"	"4176856"
"H00001546"	"165034179"
"H00001547"	"4707302"
"H00001548"	"2424877"
"H00001549"	"4450780"
"H00001550"	"162756165"
"H00001551"	"1682801569"
"H00001552"	"2135674"
"H00001553"	"2136085"
"H00001554"	"5693915"
"H00001555"	"5323080"
"H00001556"	"1574044"
"H00001557"	"5930230"
"H00001558"	"6954201"
"H00001559"	"6870163"
"H00001560"	"1253743"
"H00001561"	"2598413"
"H00001562"	"5925216"
"H00001563"	"97284852"
"H00001564"	"165284842"
"H00001565"	"2296864"
"H00001566"	"2472034"
"H00001567"	"6527856"
"H00001568"	"1516043"
"H00001569"	"6521433"
"H00001570"	"665557"
"H00001571"	"6233154"
"H00001572"	"665364"
"H00001573"	"3312830"
"H00001574"	"41073224"
"H00001575"	"69167650"
"H00001576"	"5116272"
"H00001577"	"6482056"
"H00001578"	"42317699"
"H00001579"	"195843259"
"H00001580"	"65255350"
"H00001581"	"164107783"
"H00001582"	"6151585"
"H00001583"	"2538059"
"H00001584"	"2301020"
"H00001585"	"4118800"
"H00001586"	"2367603"
"H00001587"	"1375921"
"H00001588"	"165261134"
"H00001589"	"2526511"
"H00001590"	"907017"
"H00001591"	"4093302"
"H00001592"	"2618860"
"H00001593"	"2438526"
"H00001594"	"895461"
"H00001595"	"4891825"
"H00001596"	"2447080"
"H00001597"	"5800453"
"H00001598"	"2534500"
"H00001599"	"6650332"
"H00001600"	"2650295"
"H00001601"	"4400924"
"H00001602"	"186761694"
"H00001603"	"2262442"
"H00001604"	"71252948"
"H00001605"	"189829681"
"H00001606"	"42170715"
"H00001607"	"626480"
"H00001608"	"4181156"
"H00001609"	"42315775"
"H00001610"	"165405280"
"H00001611"	"164164660"
"H00001612"	"164083766"
"H00001613"	"165328809"
"H00001614"	"163416467"
"H00001615"	"1959415426"
"H00001616"	"4774985"
"H00001617"	"112508540"
"H00001618"	"1467759"
"H00001619"	"165373041"
"H00001620"	"165281692"
"H00001621"	"66814644"
"H00001622"	"165281666"
"H00001623"	"6411488"
"H00001624"	"165279010"
"H00001625"	"165388760"
"H00001626"	"165235917"
"H00001627"	"6521585"
"H00001628"	"1563973"
"H00001629"	"5508888"
"H00001630"	"175258286"
"H00001631"	"169349401"
"H00001632"	"165319914"
"H00001633"	"165260646"
"H00001634"	"5963073"
"H00001635"	"163924254"
"H00001636"	"4651217"
"H00001637"	"165674198"
"H00001638"	"6770392"
"H00001639"	"41015340"
"H00001640"	"165073184"
"H00001641"	"4851477"
"H00001642"	"1548746"
"H00001643"	"1293165"
"H00001644"	"6063255"
"H00001645"	"5714141"
"H00001646"	"4390617"
"H00001647"	"2380633"
"H00001648"	"165177872"
"H00001649"	"5366561"
"H00001650"	"4127144"
"H00001651"	"5634067"
"H00001652"	"4146357"
"H00001653"	"165304956"
"H00001654"	"165197518"
"H00001655"	"255891"
"H00001656"	"6955801"
"H00001657"	"2436947"
"H00001658"	"943131"
"H00001659"	"2431901"
"H00001660"	"40403248"
"H00001661"	"1202199"
"H00001662"	"41102819"
"H00001663"	"2245763"
"H00001664"	"164895085"
"H00001665"	"93455"
"H00001666"	"1572331"
"H00001667"	"888176"
"H00001668"	"2570405"
"H00001669"	"93396"
"H00001670"	"1024965554"
"H00001671"	"175329982"
"H00001672"	"2532192"
"H00001673"	"6415316"
"H00001674"	"6360110"
"H00001675"	"2012703"
"H00001676"	"1394785658"
"H00001677"	"2566219"
"H00001678"	"6523025"
"H00001679"	"5541761"
"H00001680"	"1413042"
"H00001681"	"1538576"
"H00001682"	"2370408"
"H00001683"	"165345042"
"H00001684"	"1526143"
"H00001685"	"4580700"
"H00001686"	"1186704"
"H00001687"	"6081833"
"H00001688"	"1488920"
"H00001689"	"1185493"
"H00001690"	"279154"
"H00001691"	"2206158"
"H00001692"	"6173696"
"H00001693"	"1455258"
"H00001694"	"6342774"
"H00001695"	"1546484"
"H00001696"	"2196124"
"H00001697"	"164984865"
"H00001698"	"4071008"
"H00001699"	"3275648"
"H00001700"	"743759"
"H00001701"	"2201002"
"H00001702"	"957189"
"H00001703"	"1244597410"
"H00001704"	"4796005"
"H00001705"	"303722"
"H00001706"	"66139271"
"H00001707"	"279166"
"H00001708"	"193757147"
"H00001709"	"1290277201"
"H00001710"	"42671433"
"H00001711"	"5489204"
"H00001712"	"2372277"
"H00001713"	"2158464"
"H00001714"	"40355501"
"H00001715"	"6375275"
"H00001716"	"6522252"
"H00001717"	"165065184"
"H00001718"	"165383725"
"H00001719"	"2365567"
"H00001720"	"2461689"
"H00001721"	"5632651"
"H00001722"	"5439808"
"H00001723"	"194777258"
"H00001724"	"1897985368"
"H00001725"	"5082720"
"H00001726"	"163604378"
"H00001727"	"5064474"
"H00001728"	"1395501"
"H00001729"	"887674"
"H00001730"	"42339060"
"H00001731"	"2020277"
"H00001732"	"1413060"
"H00001733"	"6856238"
"H00001734"	"4387042"
"H00001735"	"5122353"
"H00001736"	"6891722"
"H00001737"	"4884016"
"H00001738"	"1281855"
"H00001739"	"2486840"
"H00001740"	"2540136"
"H00001741"	"1554549"
"H00001742"	"165382316"
"H00001743"	"165262365"
"H00001744"	"289489"
"H00001745"	"5250074"
"H00001746"	"2011508"
"H00001747"	"163472573"
"H00001748"	"4698022"
"H00001749"	"1256606"
"H00001750"	"6442266"
"H00001751"	"165390554"
"H00001752"	"165293513"
"H00001753"	"1555476"
"H00001754"	"4102275"
"H00001755"	"6666082"
"H00001756"	"765714"
"H00001757"	"357176"
"H00001758"	"961518"
"H00001759"	"162160565"
"H00001760"	"6560379"
"H00001761"	"5598066"
"H00001762"	"5333876"
"H00001763"	"6589993"
"H00001764"	"5704769"
"H00001765"	"5349887"
"H00001766"	"1281799"
"H00001767"	"6621760"
"H00001768"	"1461623"
"H00001769"	"165073171"
"H00001770"	"2376915"
"H00001771"	"41034036"
"H00001772"	"4490082"
"H00001773"	"163351984"
"H00001774"	"1461468"
"H00001775"	"5435839"
"H00001776"	"191480207"
"H00001777"	"3313289"
"H00001778"	"41312393"
"H00001779"	"165472406"
"H00001780"	"162058736"
"H00001781"	"165511454"
"H00001782"	"164452250"
"H00001783"	"6426736"
"H00001784"	"2398547"
"H00001785"	"65121133"
"H00001786"	"4110081"
"H00001787"	"4972436"
"H00001788"	"164805011"
"H00001789"	"165503045"
"H00001790"	"158865798"
"H00001791"	"165497533"
"H00001792"	"6826050"
"H00001793"	"41132473"
"H00001794"	"164542990"
"H00001795"	"164497452"
"H00001796"	"164212003"
"H00001797"	"41110919"
"H00001798"	"165438150"
"H00001799"	"2562181"
"H00001800"	"165536729"
"H00001801"	"349257"
"H00001802"	"165197639"
"H00001803"	"165199347"
"H00001804"	"2457707"
"H00001805"	"6239836"
"H00001806"	"42900646"
"H00001807"	"162823476"
"H00001808"	"93775593"
"H00001809"	"5459249"
"H00001810"	"93973939"
"H00001811"	"40202459"
"H00001812"	"5887761"
"H00001813"	"2154148"
"H00001814"	"1199206"
"H00001815"	"157069019"
"H00001816"	"2260716"
"H00001817"	"6669961"
"H00001818"	"3302699"
"H00001819"	"195105670"
"H00001820"	"1552738986"
"H00001821"	"41493387"
"H00001822"	"563543"
"H00001823"	"4479511"
"H00001824"	"2495983"
"H00001825"	"5222515"
"H00001826"	"2520379"
"H00001827"	"2232987"
"H00001828"	"168770132"
"H00001829"	"4285596"
"H00001830"	"42660380"
"H00001831"	"2708526"
"H00001832"	"1326574325"
"H00001833"	"2371154"
"H00001834"	"159301092"
"H00001835"	"165329089"
"H00001836"	"190232157"
"H00001837"	"6510431"
"H00001838"	"42306936"
"H00001839"	"165198367"
"H00001840"	"2421419"
"H00001841"	"40535383"
"H00001842"	"4333437"
"H00001843"	"40097505"
"H00001844"	"6211302"
"H00001845"	"42181148"
"H00001846"	"41760690"
"H00001847"	"4914251"
"H00001848"	"159505815"
"H00001849"	"165479217"
"H00001850"	"165554838"
"H00001851"	"181489774"
"H00001852"	"165546652"
"H00001853"	"157318308"
"H00001854"	"42523462"
"H00001855"	"42821483"
"H00001856"	"2579560"
"H00001857"	"1801126881"
"H00001858"	"4189646"
"H00001859"	"2444815"
"H00001860"	"1111400"
"H00001861"	"179168268"
"H00001862"	"9233"
"H00001863"	"92384"
"H00001864"	"1193753"
"H00001865"	"6836193"
"H00001866"	"5453291"
"H00001867"	"1475303"
"H00001868"	"72188734"
"H00001869"	"165541668"
"H00001870"	"4302575"
"H00001871"	"5030391"
"H00001872"	"165648266"
"H00001873"	"2073029"
"H00001874"	"5373968"
"H00001875"	"165544279"
"H00001876"	"6283638"
"H00001877"	"2529672"
"H00001878"	"4007950"
"H00001879"	"470006"
"H00001880"	"4556830"
"H00001881"	"42768221"
"H00001882"	"4707365"
"H00001883"	"6135866"
"H00001884"	"41023119"
"H00001885"	"5368323"
"H00001886"	"2534411"
"H00001887"	"2440867"
"H00001888"	"398937"
"H00001889"	"2119406"
"H00001890"	"6255689"
"H00001891"	"40297645"
"H00001892"	"195055599"
